table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
10397,r461,All states and outlying areas -> Massachusetts -> Worcester Polytechnic Institute,All states and outlying areas,Massachusetts,Worcester Polytechnic Institute,3,18961,17125,373,0,1464,0
10397,r462,All states and outlying areas -> Massachusetts -> Worcester State U.,All states and outlying areas,Massachusetts,Worcester State U.,3,8,8,0,0,0,0
10397,r463,All states and outlying areas -> Michigan,All states and outlying areas,Michigan,,2,1297755,1187746,14775,1490,49202,44542
10397,r464,All states and outlying areas -> Michigan -> Albion C.,All states and outlying areas,Michigan,Albion C.,3,147,147,0,0,0,0
10397,r465,All states and outlying areas -> Michigan -> Andrews U.,All states and outlying areas,Michigan,Andrews U.,3,386,386,0,0,0,0
10397,r466,All states and outlying areas -> Michigan -> Bay Mills Community C.,All states and outlying areas,Michigan,Bay Mills Community C.,3,133,0,0,0,133,0
10397,r467,All states and outlying areas -> Michigan -> Calvin U.,All states and outlying areas,Michigan,Calvin U.,3,351,351,0,0,0,0
10397,r468,All states and outlying areas -> Michigan -> Central Michigan U.,All states and outlying areas,Michigan,Central Michigan U.,3,9370,9025,344,0,0,0
10397,r469,All states and outlying areas -> Michigan -> Davenport U.,All states and outlying areas,Michigan,Davenport U.,3,2969,229,0,0,2740,0
10397,r470,All states and outlying areas -> Michigan -> Eastern Michigan U.,All states and outlying areas,Michigan,Eastern Michigan U.,3,2189,1579,150,0,459,0
10397,r471,All states and outlying areas -> Michigan -> Ferris State U.,All states and outlying areas,Michigan,Ferris State U.,3,378,378,0,0,0,0
10397,r472,All states and outlying areas -> Michigan -> Grand Valley State U.,All states and outlying areas,Michigan,Grand Valley State U.,3,2962,1211,0,0,1751,0
10397,r473,All states and outlying areas -> Michigan -> Hope C.,All states and outlying areas,Michigan,Hope C.,3,563,242,321,0,0,0
10397,r474,All states and outlying areas -> Michigan -> Kalamazoo C.,All states and outlying areas,Michigan,Kalamazoo C.,3,1129,379,0,0,750,0
10397,r475,All states and outlying areas -> Michigan -> Kettering U.,All states and outlying areas,Michigan,Kettering U.,3,230,230,0,0,0,0
10397,r476,All states and outlying areas -> Michigan -> Keweenaw Bay Ojibwa Community C.,All states and outlying areas,Michigan,Keweenaw Bay Ojibwa Community C.,3,1216,546,0,0,333,337
10397,r477,All states and outlying areas -> Michigan -> Lawrence Technological U.,All states and outlying areas,Michigan,Lawrence Technological U.,3,219,185,0,0,35,0
10397,r478,All states and outlying areas -> Michigan -> Michigan State U.,All states and outlying areas,Michigan,Michigan State U.,3,309883,274656,12021,0,4548,18657
10397,r479,All states and outlying areas -> Michigan -> Michigan Technological U.,All states and outlying areas,Michigan,Michigan Technological U.,3,30981,29218,446,0,1316,0
10397,r480,All states and outlying areas -> Michigan -> Northern Michigan U.,All states and outlying areas,Michigan,Northern Michigan U.,3,131,131,0,0,0,0
10397,r481,All states and outlying areas -> Michigan -> Northwestern Michigan C.,All states and outlying areas,Michigan,Northwestern Michigan C.,3,1128,0,0,1000,128,0
10397,r482,All states and outlying areas -> Michigan -> Oakland U.,All states and outlying areas,Michigan,Oakland U.,3,6272,5676,0,0,596,0
10397,r483,All states and outlying areas -> Michigan -> Saginaw Valley State U.,All states and outlying areas,Michigan,Saginaw Valley State U.,3,697,0,0,0,697,0
10397,r484,All states and outlying areas -> Michigan -> U. Detroit Mercy,All states and outlying areas,Michigan,U. Detroit Mercy,3,4869,2080,0,0,2136,652
10397,r485,All states and outlying areas -> Michigan -> U. Michigan,All states and outlying areas,Michigan,U. Michigan,3,823101,774551,500,490,28795,18766
10397,r486,All states and outlying areas -> Michigan -> Wayne State U.,All states and outlying areas,Michigan,Wayne State U.,3,93999,82585,992,0,4292,6130
10397,r487,All states and outlying areas -> Michigan -> Western Michigan U.,All states and outlying areas,Michigan,Western Michigan U.,3,4452,3961,0,0,492,0
10397,r488,All states and outlying areas -> Minnesota,All states and outlying areas,Minnesota,,2,539777,481158,1459,0,24324,32836
10397,r489,All states and outlying areas -> Minnesota -> Augsburg U.,All states and outlying areas,Minnesota,Augsburg U.,3,357,357,0,0,0,0
10397,r490,"All states and outlying areas -> Minnesota -> Bethel U., Saint Paul",All states and outlying areas,Minnesota,"Bethel U., Saint Paul",3,243,243,0,0,0,0
10397,r491,"All states and outlying areas -> Minnesota -> C. St. Scholastica, The",All states and outlying areas,Minnesota,"C. St. Scholastica, The",3,3001,1000,0,0,2001,0
10397,r492,All states and outlying areas -> Minnesota -> Carleton C.,All states and outlying areas,Minnesota,Carleton C.,3,1662,1662,0,0,0,0
10397,r493,"All states and outlying areas -> Minnesota -> Central Lakes C., Brainerd",All states and outlying areas,Minnesota,"Central Lakes C., Brainerd",3,15,15,0,0,0,0
10397,r494,All states and outlying areas -> Minnesota -> Dakota County Technical C.,All states and outlying areas,Minnesota,Dakota County Technical C.,3,466,93,0,0,373,0
10397,r495,All states and outlying areas -> Minnesota -> Fond du Lac Tribal and Community C.,All states and outlying areas,Minnesota,Fond du Lac Tribal and Community C.,3,1169,659,0,0,244,266
10397,r496,All states and outlying areas -> Minnesota -> Leech Lake Tribal C.,All states and outlying areas,Minnesota,Leech Lake Tribal C.,3,472,142,0,0,90,240
10397,r497,All states and outlying areas -> Minnesota -> Macalester C.,All states and outlying areas,Minnesota,Macalester C.,3,1646,1324,0,0,321,0
10397,r498,All states and outlying areas -> Minnesota -> Minnesota State C. Southeast,All states and outlying areas,Minnesota,Minnesota State C. Southeast,3,517,103,0,0,413,0
10397,r499,All states and outlying areas -> Minnesota -> Minnesota State Colleges and Universities,All states and outlying areas,Minnesota,Minnesota State Colleges and Universities,3,133,0,0,0,133,0
10397,r500,"All states and outlying areas -> Minnesota -> Minnesota State U., Mankato",All states and outlying areas,Minnesota,"Minnesota State U., Mankato",3,507,60,0,0,447,0
10397,r501,"All states and outlying areas -> Minnesota -> Minnesota State U., Moorhead",All states and outlying areas,Minnesota,"Minnesota State U., Moorhead",3,146,76,0,0,69,0
10397,r502,All states and outlying areas -> Minnesota -> Mitchell Hamline School of Law,All states and outlying areas,Minnesota,Mitchell Hamline School of Law,3,149,149,0,0,0,0
10397,r503,All states and outlying areas -> Minnesota -> Red Lake Nation C.,All states and outlying areas,Minnesota,Red Lake Nation C.,3,429,18,0,0,171,240
10397,r504,All states and outlying areas -> Minnesota -> Saint Mary's U. Minnesota,All states and outlying areas,Minnesota,Saint Mary's U. Minnesota,3,68,68,0,0,0,0
10397,r505,All states and outlying areas -> Minnesota -> St. Catherine U.,All states and outlying areas,Minnesota,St. Catherine U.,3,720,720,0,0,0,0
10397,r506,All states and outlying areas -> Minnesota -> U. Minnesota,All states and outlying areas,Minnesota,U. Minnesota,3,525480,473552,1459,0,18379,32090
10397,r507,"All states and outlying areas -> Minnesota -> U. St. Thomas, Saint Paul",All states and outlying areas,Minnesota,"U. St. Thomas, Saint Paul",3,2190,508,0,0,1682,0
10397,r508,All states and outlying areas -> Minnesota -> Winona State U.,All states and outlying areas,Minnesota,Winona State U.,3,408,408,0,0,0,0
10397,r509,All states and outlying areas -> Mississippi,All states and outlying areas,Mississippi,,2,195900,168637,217,0,12973,14073
10397,r510,All states and outlying areas -> Mississippi -> Alcorn State U.,All states and outlying areas,Mississippi,Alcorn State U.,3,9734,4534,0,0,2125,3076
10397,r511,All states and outlying areas -> Mississippi -> Hinds Community C.,All states and outlying areas,Mississippi,Hinds Community C.,3,314,63,0,0,251,0
10397,r512,All states and outlying areas -> Mississippi -> Jackson State U.,All states and outlying areas,Mississippi,Jackson State U.,3,11902,7993,0,0,3658,250
10397,r513,All states and outlying areas -> Mississippi -> Millsaps C.,All states and outlying areas,Mississippi,Millsaps C.,3,400,400,0,0,0,0
10397,r514,All states and outlying areas -> Mississippi -> Mississippi Gulf Coast Community C.,All states and outlying areas,Mississippi,Mississippi Gulf Coast Community C.,3,1500,375,0,0,1125,0
10397,r515,All states and outlying areas -> Mississippi -> Mississippi State U.,All states and outlying areas,Mississippi,Mississippi State U.,3,92236,78040,0,0,3596,10600
10397,r516,All states and outlying areas -> Mississippi -> Mississippi Valley State U.,All states and outlying areas,Mississippi,Mississippi Valley State U.,3,77,77,0,0,0,0
10397,r517,All states and outlying areas -> Mississippi -> Tougaloo C.,All states and outlying areas,Mississippi,Tougaloo C.,3,2149,1464,0,0,685,0
10397,r518,"All states and outlying areas -> Mississippi -> U. Mississippi, The, Oxford",All states and outlying areas,Mississippi,"U. Mississippi, The, Oxford",3,58797,57667,217,0,766,147
10397,r519,"All states and outlying areas -> Mississippi -> U. Southern Mississippi, The",All states and outlying areas,Mississippi,"U. Southern Mississippi, The",3,18791,18025,0,0,766,0
10397,r520,All states and outlying areas -> Missouri,All states and outlying areas,Missouri,,2,935014,843984,4867,0,35748,50416
10397,r521,All states and outlying areas -> Missouri -> A.T. Still U.,All states and outlying areas,Missouri,A.T. Still U.,3,1586,387,0,0,1199,0
10397,r522,All states and outlying areas -> Missouri -> Harris-Stowe State U.,All states and outlying areas,Missouri,Harris-Stowe State U.,3,1449,90,0,0,1359,0
10397,r523,All states and outlying areas -> Missouri -> Lincoln U.,All states and outlying areas,Missouri,Lincoln U.,3,15309,7399,0,0,2102,5809
10397,r524,"All states and outlying areas -> Missouri -> Missouri State U., Springfield",All states and outlying areas,Missouri,"Missouri State U., Springfield",3,11621,9962,342,0,1318,0
10397,r525,All states and outlying areas -> Missouri -> Missouri U. Science and Technology,All states and outlying areas,Missouri,Missouri U. Science and Technology,3,10094,9043,16,0,543,493
10397,r526,All states and outlying areas -> Missouri -> Missouri Western State U.,All states and outlying areas,Missouri,Missouri Western State U.,3,138,138,0,0,0,0
10397,r527,All states and outlying areas -> Missouri -> Northwest Missouri State U.,All states and outlying areas,Missouri,Northwest Missouri State U.,3,120,120,0,0,0,0
10397,r528,All states and outlying areas -> Missouri -> Saint Louis U.,All states and outlying areas,Missouri,Saint Louis U.,3,35359,31358,0,0,2206,1795
10397,r529,All states and outlying areas -> Missouri -> Southeast Missouri State U.,All states and outlying areas,Missouri,Southeast Missouri State U.,3,45,45,0,0,0,0
10397,r530,All states and outlying areas -> Missouri -> Stephens C.,All states and outlying areas,Missouri,Stephens C.,3,1500,375,0,0,1125,0
10397,r531,All states and outlying areas -> Missouri -> U. Health Sciences and Pharmacy in St. Louis,All states and outlying areas,Missouri,U. Health Sciences and Pharmacy in St. Louis,3,2810,2739,0,0,70,0
10397,r532,All states and outlying areas -> Missouri -> U. Missouri System,All states and outlying areas,Missouri,U. Missouri System,3,67735,46652,0,0,4110,16974
10397,r533,"All states and outlying areas -> Missouri -> U. Missouri, Columbia",All states and outlying areas,Missouri,"U. Missouri, Columbia",3,89328,84377,3327,0,1624,0
10397,r534,"All states and outlying areas -> Missouri -> U. Missouri, Kansas City",All states and outlying areas,Missouri,"U. Missouri, Kansas City",3,9437,8228,0,0,674,534
10397,r535,"All states and outlying areas -> Missouri -> U. Missouri, Saint Louis",All states and outlying areas,Missouri,"U. Missouri, Saint Louis",3,2989,2982,0,0,3,4
10397,r536,"All states and outlying areas -> Missouri -> Washington U., Saint Louis",All states and outlying areas,Missouri,"Washington U., Saint Louis",3,683973,639462,1182,0,18522,24808
10397,r537,All states and outlying areas -> Missouri -> Webster U.,All states and outlying areas,Missouri,Webster U.,3,1192,298,0,0,894,0
10397,r538,All states and outlying areas -> Missouri -> William Jewell C.,All states and outlying areas,Missouri,William Jewell C.,3,329,329,0,0,0,0
10397,r539,All states and outlying areas -> Montana,All states and outlying areas,Montana,,2,184528,158776,268,0,14581,10902
10397,r540,All states and outlying areas -> Montana -> Aaniiih Nakoda C.,All states and outlying areas,Montana,Aaniiih Nakoda C.,3,2333,1218,0,0,1116,0
10397,r541,All states and outlying areas -> Montana -> Blackfeet Community C.,All states and outlying areas,Montana,Blackfeet Community C.,3,902,48,0,0,201,653
10397,r542,All states and outlying areas -> Montana -> Carroll C.,All states and outlying areas,Montana,Carroll C.,3,740,740,0,0,0,0
10397,r543,All states and outlying areas -> Montana -> Chief Dull Knife C.,All states and outlying areas,Montana,Chief Dull Knife C.,3,400,0,0,0,400,0
10397,r544,All states and outlying areas -> Montana -> Fort Peck Community C.,All states and outlying areas,Montana,Fort Peck Community C.,3,1082,713,0,0,129,240
10397,r545,All states and outlying areas -> Montana -> Little Big Horn C.,All states and outlying areas,Montana,Little Big Horn C.,3,369,45,0,0,45,279
10397,r546,"All states and outlying areas -> Montana -> Montana State U., Billings",All states and outlying areas,Montana,"Montana State U., Billings",3,46079,46079,0,0,0,0
10397,r547,"All states and outlying areas -> Montana -> Montana State U., Bozeman",All states and outlying areas,Montana,"Montana State U., Bozeman",3,66767,56412,0,0,7708,2648
10397,r548,"All states and outlying areas -> Montana -> Montana State U., Havre",All states and outlying areas,Montana,"Montana State U., Havre",3,15,15,0,0,0,0
10397,r549,All states and outlying areas -> Montana -> Montana Technological U.,All states and outlying areas,Montana,Montana Technological U.,3,787,607,180,0,0,0
10397,r550,"All states and outlying areas -> Montana -> Montana U. System, system office",All states and outlying areas,Montana,"Montana U. System, system office",3,22686,15138,0,0,1179,6369
10397,r551,All states and outlying areas -> Montana -> Salish Kootenai C.,All states and outlying areas,Montana,Salish Kootenai C.,3,2811,1419,0,0,1102,290
10397,r552,All states and outlying areas -> Montana -> Stone Child C.,All states and outlying areas,Montana,Stone Child C.,3,824,68,0,0,332,423
10397,r553,"All states and outlying areas -> Montana -> U. Montana, Missoula",All states and outlying areas,Montana,"U. Montana, Missoula",3,36323,33865,88,0,2370,0
