table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11221,r472,All states and outlying areas -> Michigan -> Kalamazoo C.,All states and outlying areas,Michigan,Kalamazoo C.,3,21,21,0,0,0,0
11221,r473,All states and outlying areas -> Michigan -> Keweenaw Bay Ojibwa Community C.,All states and outlying areas,Michigan,Keweenaw Bay Ojibwa Community C.,3,773,100,0,0,427,246
11221,r474,All states and outlying areas -> Michigan -> Lake Superior State U.,All states and outlying areas,Michigan,Lake Superior State U.,3,198,0,198,0,0,0
11221,r475,All states and outlying areas -> Michigan -> Lawrence Technological U.,All states and outlying areas,Michigan,Lawrence Technological U.,3,943,943,0,0,0,0
11221,r476,All states and outlying areas -> Michigan -> Michigan State U.,All states and outlying areas,Michigan,Michigan State U.,3,342671,312207,589,0,13360,16514
11221,r477,All states and outlying areas -> Michigan -> Michigan Technological U.,All states and outlying areas,Michigan,Michigan Technological U.,3,28834,27699,456,0,353,326
11221,r478,All states and outlying areas -> Michigan -> Northern Michigan U.,All states and outlying areas,Michigan,Northern Michigan U.,3,25,25,0,0,0,0
11221,r479,All states and outlying areas -> Michigan -> Northwestern Michigan C.,All states and outlying areas,Michigan,Northwestern Michigan C.,3,1219,0,0,1000,32,187
11221,r480,All states and outlying areas -> Michigan -> Oakland U.,All states and outlying areas,Michigan,Oakland U.,3,9858,6871,315,0,2672,0
11221,r481,All states and outlying areas -> Michigan -> Saginaw Chippewa Tribal C.,All states and outlying areas,Michigan,Saginaw Chippewa Tribal C.,3,157,0,0,0,157,0
11221,r482,All states and outlying areas -> Michigan -> Saginaw Valley State U.,All states and outlying areas,Michigan,Saginaw Valley State U.,3,700,0,0,0,700,0
11221,r483,All states and outlying areas -> Michigan -> Siena Heights U.,All states and outlying areas,Michigan,Siena Heights U.,3,1500,375,0,0,1125,0
11221,r484,All states and outlying areas -> Michigan -> U. Detroit Mercy,All states and outlying areas,Michigan,U. Detroit Mercy,3,3763,1848,0,0,1915,0
11221,r485,All states and outlying areas -> Michigan -> U. Michigan,All states and outlying areas,Michigan,U. Michigan,3,865049,827701,8579,325,26810,1633
11221,r486,All states and outlying areas -> Michigan -> Wayne State U.,All states and outlying areas,Michigan,Wayne State U.,3,86072,80235,0,0,2678,3158
11221,r487,All states and outlying areas -> Michigan -> Western Michigan U.,All states and outlying areas,Michigan,Western Michigan U.,3,7613,6948,0,0,475,189
11221,r488,All states and outlying areas -> Minnesota,All states and outlying areas,Minnesota,,2,643438,577122,980,0,37024,28312
11221,r489,All states and outlying areas -> Minnesota -> Augsburg U.,All states and outlying areas,Minnesota,Augsburg U.,3,30,30,0,0,0,0
11221,r490,"All states and outlying areas -> Minnesota -> C. St. Scholastica, The",All states and outlying areas,Minnesota,"C. St. Scholastica, The",3,1328,0,0,0,1328,0
11221,r491,All states and outlying areas -> Minnesota -> Carleton C.,All states and outlying areas,Minnesota,Carleton C.,3,852,852,0,0,0,0
11221,r492,"All states and outlying areas -> Minnesota -> Central Lakes C., Brainerd",All states and outlying areas,Minnesota,"Central Lakes C., Brainerd",3,115,23,0,0,92,0
11221,r493,"All states and outlying areas -> Minnesota -> Concordia C., Moorhead",All states and outlying areas,Minnesota,"Concordia C., Moorhead",3,303,0,303,0,0,0
11221,r494,All states and outlying areas -> Minnesota -> Fond du Lac Tribal and Community C.,All states and outlying areas,Minnesota,Fond du Lac Tribal and Community C.,3,743,0,0,0,497,246
11221,r495,All states and outlying areas -> Minnesota -> Gustavus Adolphus C.,All states and outlying areas,Minnesota,Gustavus Adolphus C.,3,325,325,0,0,0,0
11221,r496,All states and outlying areas -> Minnesota -> Hamline U.,All states and outlying areas,Minnesota,Hamline U.,3,80,80,0,0,0,0
11221,r497,All states and outlying areas -> Minnesota -> Leech Lake Tribal C.,All states and outlying areas,Minnesota,Leech Lake Tribal C.,3,506,150,0,0,110,246
11221,r498,All states and outlying areas -> Minnesota -> Macalester C.,All states and outlying areas,Minnesota,Macalester C.,3,128,128,0,0,0,0
11221,r499,All states and outlying areas -> Minnesota -> Minnesota State Community and Technical C.,All states and outlying areas,Minnesota,Minnesota State Community and Technical C.,3,350,70,0,0,280,0
11221,r500,"All states and outlying areas -> Minnesota -> Minnesota State U., Mankato",All states and outlying areas,Minnesota,"Minnesota State U., Mankato",3,3721,1471,0,0,2250,0
11221,r501,All states and outlying areas -> Minnesota -> Mitchell Hamline School of Law,All states and outlying areas,Minnesota,Mitchell Hamline School of Law,3,149,149,0,0,0,0
11221,r502,All states and outlying areas -> Minnesota -> Normandale Community C.,All states and outlying areas,Minnesota,Normandale Community C.,3,650,130,0,0,520,0
11221,r503,All states and outlying areas -> Minnesota -> Northland Community and Technical C.,All states and outlying areas,Minnesota,Northland Community and Technical C.,3,119,24,0,0,95,0
11221,r504,All states and outlying areas -> Minnesota -> Red Lake Nation C.,All states and outlying areas,Minnesota,Red Lake Nation C.,3,666,0,0,0,420,246
11221,r505,All states and outlying areas -> Minnesota -> Riverland Community C.,All states and outlying areas,Minnesota,Riverland Community C.,3,70,70,0,0,0,0
11221,r506,All states and outlying areas -> Minnesota -> Saint Mary's U. Minnesota,All states and outlying areas,Minnesota,Saint Mary's U. Minnesota,3,1018,91,0,0,928,0
11221,r507,All states and outlying areas -> Minnesota -> South Central C.,All states and outlying areas,Minnesota,South Central C.,3,257,51,0,0,206,0
11221,r508,All states and outlying areas -> Minnesota -> St. Catherine U.,All states and outlying areas,Minnesota,St. Catherine U.,3,405,399,0,0,6,0
11221,r509,All states and outlying areas -> Minnesota -> St. Cloud State U.,All states and outlying areas,Minnesota,St. Cloud State U.,3,30,30,0,0,0,0
11221,r510,All states and outlying areas -> Minnesota -> St. Olaf C.,All states and outlying areas,Minnesota,St. Olaf C.,3,1024,1024,0,0,0,0
11221,r511,"All states and outlying areas -> Minnesota -> St. Paul C., A Community & Technical C.",All states and outlying areas,Minnesota,"St. Paul C., A Community & Technical C.",3,1500,375,0,0,1125,0
11221,r512,All states and outlying areas -> Minnesota -> U. Minnesota,All states and outlying areas,Minnesota,U. Minnesota,3,626803,570913,677,0,27885,27328
11221,r513,"All states and outlying areas -> Minnesota -> U. St. Thomas, Saint Paul",All states and outlying areas,Minnesota,"U. St. Thomas, Saint Paul",3,1649,524,0,0,1125,0
11221,r514,All states and outlying areas -> Minnesota -> White Earth Tribal and Community C.,All states and outlying areas,Minnesota,White Earth Tribal and Community C.,3,403,0,0,0,157,246
11221,r515,All states and outlying areas -> Minnesota -> Winona State U.,All states and outlying areas,Minnesota,Winona State U.,3,212,212,0,0,0,0
11221,r516,All states and outlying areas -> Mississippi,All states and outlying areas,Mississippi,,2,207272,169701,2742,0,7029,27800
11221,r517,All states and outlying areas -> Mississippi -> Alcorn State U.,All states and outlying areas,Mississippi,Alcorn State U.,3,14469,7593,0,0,1445,5431
11221,r518,All states and outlying areas -> Mississippi -> Blue Mountain C.,All states and outlying areas,Mississippi,Blue Mountain C.,3,53,0,0,0,53,0
11221,r519,All states and outlying areas -> Mississippi -> Jackson State U.,All states and outlying areas,Mississippi,Jackson State U.,3,11380,9553,0,0,1827,0
11221,r520,All states and outlying areas -> Mississippi -> Mississippi State U.,All states and outlying areas,Mississippi,Mississippi State U.,3,91543,73371,2742,0,2061,13369
11221,r521,All states and outlying areas -> Mississippi -> Tougaloo C.,All states and outlying areas,Mississippi,Tougaloo C.,3,1772,1326,0,0,446,0
11221,r522,"All states and outlying areas -> Mississippi -> U. Mississippi, The, Oxford",All states and outlying areas,Mississippi,"U. Mississippi, The, Oxford",3,65245,62223,0,0,1022,2000
11221,r523,"All states and outlying areas -> Mississippi -> U. Southern Mississippi, The",All states and outlying areas,Mississippi,"U. Southern Mississippi, The",3,22810,15635,0,0,175,7000
11221,r524,All states and outlying areas -> Missouri,All states and outlying areas,Missouri,,2,960493,874560,11530,0,56606,17797
11221,r525,All states and outlying areas -> Missouri -> A.T. Still U.,All states and outlying areas,Missouri,A.T. Still U.,3,2459,0,0,0,2459,0
11221,r526,All states and outlying areas -> Missouri -> Avila U.,All states and outlying areas,Missouri,Avila U.,3,268,246,0,0,21,0
11221,r527,All states and outlying areas -> Missouri -> Harris-Stowe State U.,All states and outlying areas,Missouri,Harris-Stowe State U.,3,902,180,0,0,722,0
11221,r528,All states and outlying areas -> Missouri -> Kansas City U. Medicine and Biosciences,All states and outlying areas,Missouri,Kansas City U. Medicine and Biosciences,3,1161,249,0,0,912,0
11221,r529,All states and outlying areas -> Missouri -> Lincoln U.,All states and outlying areas,Missouri,Lincoln U.,3,15042,11915,0,0,1865,1262
11221,r530,"All states and outlying areas -> Missouri -> Missouri State U., Springfield",All states and outlying areas,Missouri,"Missouri State U., Springfield",3,9295,7776,384,0,1135,0
11221,r531,All states and outlying areas -> Missouri -> Missouri U. Science and Technology,All states and outlying areas,Missouri,Missouri U. Science and Technology,3,12124,9873,0,0,1499,752
11221,r532,All states and outlying areas -> Missouri -> Missouri Western State U.,All states and outlying areas,Missouri,Missouri Western State U.,3,393,393,0,0,0,0
11221,r533,All states and outlying areas -> Missouri -> Northwest Missouri State U.,All states and outlying areas,Missouri,Northwest Missouri State U.,3,120,120,0,0,0,0
11221,r534,All states and outlying areas -> Missouri -> Ozarks Technical Community C.,All states and outlying areas,Missouri,Ozarks Technical Community C.,3,346,69,0,0,277,0
11221,r535,All states and outlying areas -> Missouri -> Saint Louis U.,All states and outlying areas,Missouri,Saint Louis U.,3,31168,28824,0,0,2094,250
11221,r536,All states and outlying areas -> Missouri -> St. Charles Community C.,All states and outlying areas,Missouri,St. Charles Community C.,3,464,93,0,0,371,0
11221,r537,All states and outlying areas -> Missouri -> St. Louis Community C.,All states and outlying areas,Missouri,St. Louis Community C.,3,2584,0,0,0,2584,0
11221,r538,All states and outlying areas -> Missouri -> State Fair Community C.,All states and outlying areas,Missouri,State Fair Community C.,3,572,114,0,0,457,0
11221,r539,All states and outlying areas -> Missouri -> U. Health Sciences and Pharmacy in St. Louis,All states and outlying areas,Missouri,U. Health Sciences and Pharmacy in St. Louis,3,2542,2542,0,0,0,0
11221,r540,All states and outlying areas -> Missouri -> U. Missouri System,All states and outlying areas,Missouri,U. Missouri System,3,81181,67425,0,0,1054,12701
11221,r541,"All states and outlying areas -> Missouri -> U. Missouri, Columbia",All states and outlying areas,Missouri,"U. Missouri, Columbia",3,104389,89823,11147,0,3267,152
11221,r542,"All states and outlying areas -> Missouri -> U. Missouri, Kansas City",All states and outlying areas,Missouri,"U. Missouri, Kansas City",3,21316,9113,0,0,11604,599
11221,r543,"All states and outlying areas -> Missouri -> U. Missouri, Saint Louis",All states and outlying areas,Missouri,"U. Missouri, Saint Louis",3,1891,1416,0,0,475,0
11221,r544,"All states and outlying areas -> Missouri -> Washington U., Saint Louis",All states and outlying areas,Missouri,"Washington U., Saint Louis",3,671317,643672,0,0,25564,2081
11221,r545,All states and outlying areas -> Missouri -> Webster U.,All states and outlying areas,Missouri,Webster U.,3,245,0,0,0,245,0
11221,r546,All states and outlying areas -> Missouri -> William Jewell C.,All states and outlying areas,Missouri,William Jewell C.,3,715,715,0,0,0,0
11221,r547,All states and outlying areas -> Montana,All states and outlying areas,Montana,,2,214890,174384,1094,0,23002,16409
11221,r548,All states and outlying areas -> Montana -> Aaniiih Nakoda C.,All states and outlying areas,Montana,Aaniiih Nakoda C.,3,1850,585,0,0,1019,246
11221,r549,All states and outlying areas -> Montana -> Blackfeet Community C.,All states and outlying areas,Montana,Blackfeet Community C.,3,1523,147,0,0,671,705
11221,r550,All states and outlying areas -> Montana -> Chief Dull Knife C.,All states and outlying areas,Montana,Chief Dull Knife C.,3,1083,340,0,0,497,246
11221,r551,All states and outlying areas -> Montana -> Flathead Valley Community C.,All states and outlying areas,Montana,Flathead Valley Community C.,3,750,188,0,0,562,0
11221,r552,All states and outlying areas -> Montana -> Fort Peck Community C.,All states and outlying areas,Montana,Fort Peck Community C.,3,403,0,0,0,157,246
11221,r553,All states and outlying areas -> Montana -> Little Big Horn C.,All states and outlying areas,Montana,Little Big Horn C.,3,403,0,0,0,157,246
11221,r554,"All states and outlying areas -> Montana -> Montana State U., Billings",All states and outlying areas,Montana,"Montana State U., Billings",3,36032,36032,0,0,0,0
11221,r555,"All states and outlying areas -> Montana -> Montana State U., Bozeman",All states and outlying areas,Montana,"Montana State U., Bozeman",3,99858,82954,0,0,9794,7109
11221,r556,All states and outlying areas -> Montana -> Montana Technological U.,All states and outlying areas,Montana,Montana Technological U.,3,10184,8247,1000,0,937,0
11221,r557,"All states and outlying areas -> Montana -> Montana U. System, system office",All states and outlying areas,Montana,"Montana U. System, system office",3,6343,2960,0,0,0,3383
11221,r558,All states and outlying areas -> Montana -> Salish Kootenai C.,All states and outlying areas,Montana,Salish Kootenai C.,3,4811,1811,0,0,2688,312
11221,r559,All states and outlying areas -> Montana -> Stone Child C.,All states and outlying areas,Montana,Stone Child C.,3,403,81,0,0,238,84
11221,r560,"All states and outlying areas -> Montana -> U. Montana, Missoula",All states and outlying areas,Montana,"U. Montana, Missoula",3,48837,38631,94,0,6281,3831
11221,r561,"All states and outlying areas -> Montana -> U. Montana, The, Western",All states and outlying areas,Montana,"U. Montana, The, Western",3,2410,2410,0,0,0,0
11221,r562,All states and outlying areas -> Nebraska,All states and outlying areas,Nebraska,,2,258403,224095,4265,0,18850,11193
11221,r563,All states and outlying areas -> Nebraska -> Clarkson C.,All states and outlying areas,Nebraska,Clarkson C.,3,1174,1174,0,0,0,0
