table_id,row_id,sex_field_citizenship_ethnicity_and_race_full_path,sex_field_citizenship_ethnicity_and_race_level_1,sex_field_citizenship_ethnicity_and_race_level_2,sex_field_citizenship_ethnicity_and_race_level_3,sex_field_citizenship_ethnicity_and_race_level_4,sex_field_citizenship_ethnicity_and_race_level_5,sex_field_citizenship_ethnicity_and_race_level_6,sex_field_citizenship_ethnicity_and_race_level_7,sex_field_citizenship_ethnicity_and_race_level_8,sex_field_citizenship_ethnicity_and_race_level_9,sex_field_citizenship_ethnicity_and_race_level_10,sex_field_citizenship_ethnicity_and_race_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3259,r224,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,,,,,6,150765,153010,157660,165819,170461,171309,169021,163777,158750,156627,157430
3259,r225,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,,7,14605,15106,16317,18206,20091,22288,23543,24599,25924,27166,28388
3259,r226,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,,,,7,136160,137904,141343,147613,150370,149021,145478,139178,132826,129461,129042
3259,r227,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,,8,1302,1354,1309,1301,1179,1185,1035,944,925,855,814
3259,r228,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,,8,na,na,na,13325,12885,12995,12573,12174,11763,11846,12290
3259,r229,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,,8,12818,13083,13653,na,na,na,na,na,na,na,na
3259,r230,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,,8,15351,15491,16166,17880,18750,19104,18959,18489,18244,17989,17740
3259,r231,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,,8,na,na,na,477,557,523,506,532,443,428,405
3259,r232,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,,8,96291,97111,97734,100315,101293,100283,97719,92794,88173,85475,85599
3259,r233,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,,8,na,na,na,2402,3293,4023,5251,5861,6389,6773,6953
3259,r234,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,,8,10398,10865,12481,11913,12413,10908,9435,8384,6889,6095,5241
3259,r235,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Temporary resident,Both sexes,All fields,All S&E,Science,Social sciences,Temporary resident,,,,,6,4905,5168,5411,6362,6968,7949,8915,9941,10664,11064,11777
3259,r236,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,,,,,6,8853,9153,9566,10022,11128,11536,11302,10165,9330,8566,8621
3259,r237,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,,,,7,8729,9053,9448,9924,11006,11431,11151,10028,9190,8430,8459
3259,r238,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,723,775,873,1056,1200,1394,1503,1548,1594,1505,1556
3259,r239,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,8006,8278,8575,8868,9806,10037,9648,8480,7596,6925,6903
3259,r240,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,106,134,107,102,103,107,72,71,65,61,60
3259,r241,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,657,678,737,714,620,576,569,572
3259,r242,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,581,599,678,na,na,na,na,na,na,na,na
3259,r243,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,408,435,447,495,500,506,515,467,499,469,430
3259,r244,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,25,33,24,39,30,31,13,18
3259,r245,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,6134,6388,6488,6658,7428,7662,7307,6426,5626,5106,5119
3259,r246,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,192,291,360,497,460,484,497,468
3259,r247,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,777,722,855,739,773,641,504,406,315,210,236
3259,r248,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Anthropology -> Temporary resident,Both sexes,All fields,All S&E,Science,Social sciences,Anthropology,Temporary resident,,,,7,124,100,118,98,122,105,151,137,140,136,162
3259,r249,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,,,,,6,7323,7598,7364,7817,7860,7585,7104,6620,6601,6433,6420
3259,r250,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,,,,7,7152,7363,7167,7607,7630,7387,6850,6377,6324,6128,6056
3259,r251,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,972,1007,1021,1185,1261,1294,1305,1229,1334,1407,1482
3259,r252,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,6180,6356,6146,6422,6369,6093,5545,5148,4990,4721,4574
3259,r253,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,166,176,157,186,167,203,173,162,170,153,178
3259,r254,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,809,883,819,714,638,596,580,549
3259,r255,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,880,932,895,na,na,na,na,na,na,na,na
3259,r256,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,1012,992,927,1211,1076,917,963,925,933,965,935
3259,r257,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,38,43,44,40,41,31,37,22
3259,r258,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,3611,3687,3571,3512,3431,3386,3041,2792,2685,2368,2311
3259,r259,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,216,244,312,340,343,354,422,409
3259,r260,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,511,569,596,450,525,412,274,247,221,196,170
3259,r261,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Area and ethnic studies -> Temporary resident,Both sexes,All fields,All S&E,Science,Social sciences,Area and ethnic studies,Temporary resident,,,,7,171,235,197,210,230,198,254,243,277,305,364
3259,r262,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics,Both sexes,All fields,All S&E,Science,Social sciences,Economics,,,,,6,26281,27628,29090,30013,29457,30034,31585,34344,35045,35638,36902
3259,r263,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics -> U.S. citizen and permanent resident,Both sexes,All fields,All S&E,Science,Social sciences,Economics,U.S. citizen and permanent resident,,,,7,24083,25247,26372,26690,25672,25495,26421,28437,28655,29074,30095
3259,r264,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Economics,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,1540,1616,1836,1835,2047,2205,2396,2821,2958,3129,3547
3259,r265,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,All fields,All S&E,Science,Social sciences,Economics,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,22543,23631,24536,24855,23625,23290,24025,25616,25697,25945,26548
3259,r266,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,All fields,All S&E,Science,Social sciences,Economics,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,104,128,112,114,87,99,75,84,90,61,63
3259,r267,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,All fields,All S&E,Science,Social sciences,Economics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,4424,4151,4112,4161,4248,4253,4382,4600
3259,r268,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,All fields,All S&E,Science,Social sciences,Economics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,3976,4218,4645,na,na,na,na,na,na,na,na
3259,r269,Both sexes -> All fields -> All S&E -> Science -> Social sciences -> Economics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,All fields,All S&E,Science,Social sciences,Economics,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,1380,1346,1441,1414,1380,1437,1428,1648,1512,1612,1579
