table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_aid,field_arc,field_cpsc,field_dhs,field_doc,field_doda_total,field_doda_research,field_doda_development_advanced_technology,field_doda_development_major_systems,field_doe,field_doi
10399,r961,All states and outlying areas -> Virginia -> Christopher Newport U.,All states and outlying areas,Virginia,Christopher Newport U.,3,1178,0,0,0,0,0,0,0,0,0,0,0
10399,r962,All states and outlying areas -> Virginia -> Eastern Mennonite U.,All states and outlying areas,Virginia,Eastern Mennonite U.,3,14,0,0,0,0,0,0,0,0,0,0,0
10399,r963,All states and outlying areas -> Virginia -> Eastern Virginia Medical School,All states and outlying areas,Virginia,Eastern Virginia Medical School,3,10049,3400,0,0,0,0,0,0,0,0,0,0
10399,r964,All states and outlying areas -> Virginia -> Edward Via C. Osteopathic Medicine,All states and outlying areas,Virginia,Edward Via C. Osteopathic Medicine,3,475,0,0,0,0,0,0,0,0,0,0,0
10399,r965,All states and outlying areas -> Virginia -> George Mason U.,All states and outlying areas,Virginia,George Mason U.,3,65038,0,0,0,4425,1743,22896,7013,3354,12528,0,0
10399,r966,All states and outlying areas -> Virginia -> Hampton U.,All states and outlying areas,Virginia,Hampton U.,3,9767,0,0,0,0,0,739,739,0,0,468,0
10399,r967,All states and outlying areas -> Virginia -> James Madison U.,All states and outlying areas,Virginia,James Madison U.,3,1849,0,0,0,0,0,91,91,0,0,0,0
10399,r968,All states and outlying areas -> Virginia -> Longwood U.,All states and outlying areas,Virginia,Longwood U.,3,375,0,0,0,0,0,0,0,0,0,0,0
10399,r969,All states and outlying areas -> Virginia -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All states and outlying areas,Virginia,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,3,1211,0,0,0,0,0,0,0,0,0,0,0
10399,r970,All states and outlying areas -> Virginia -> Norfolk State U.,All states and outlying areas,Virginia,Norfolk State U.,3,2360,0,0,0,0,0,452,452,0,0,0,0
10399,r971,All states and outlying areas -> Virginia -> Old Dominion U.,All states and outlying areas,Virginia,Old Dominion U.,3,10173,0,0,0,0,187,496,450,0,46,2015,0
10399,r972,All states and outlying areas -> Virginia -> Randolph-Macon C.,All states and outlying areas,Virginia,Randolph-Macon C.,3,473,0,0,0,0,0,0,0,0,0,0,0
10399,r973,All states and outlying areas -> Virginia -> U. Richmond,All states and outlying areas,Virginia,U. Richmond,3,1472,0,0,0,0,0,0,0,0,0,278,0
10399,r974,All states and outlying areas -> Virginia -> U. Virginia,All states and outlying areas,Virginia,U. Virginia,3,223387,0,0,0,347,1259,14483,11321,3162,0,10162,0
10399,r975,All states and outlying areas -> Virginia -> Virginia Commonwealth U.,All states and outlying areas,Virginia,Virginia Commonwealth U.,3,120482,0,0,0,0,0,13404,300,13104,0,320,0
10399,r976,"All states and outlying areas -> Virginia -> Virginia Community C., System Office",All states and outlying areas,Virginia,"Virginia Community C., System Office",3,252,0,0,0,0,0,0,0,0,0,0,0
10399,r977,All states and outlying areas -> Virginia -> Virginia Polytechnic Institute and State U.,All states and outlying areas,Virginia,Virginia Polytechnic Institute and State U.,3,158747,150,0,0,0,70,19450,16982,2467,0,15504,0
10399,r978,All states and outlying areas -> Virginia -> Virginia State U.,All states and outlying areas,Virginia,Virginia State U.,3,8062,0,0,0,0,0,1788,1788,0,0,200,0
10399,r979,All states and outlying areas -> Virginia -> Virginia Union U.,All states and outlying areas,Virginia,Virginia Union U.,3,165,0,0,0,0,0,125,125,0,0,0,0
10399,r980,All states and outlying areas -> Virginia -> Washington and Lee U.,All states and outlying areas,Virginia,Washington and Lee U.,3,56,0,0,0,0,0,0,0,0,0,0,0
10399,r981,All states and outlying areas -> Virginia -> William & Mary,All states and outlying areas,Virginia,William & Mary,3,15606,0,0,0,0,4161,570,570,0,0,1872,0
10399,r982,All states and outlying areas -> Washington,All states and outlying areas,Washington,,2,916901,0,0,0,0,18133,95145,67756,19180,8209,39480,545
10399,r983,All states and outlying areas -> Washington -> Bellevue C.,All states and outlying areas,Washington,Bellevue C.,3,552,0,0,0,0,0,0,0,0,0,0,0
10399,r984,All states and outlying areas -> Washington -> Central Washington U.,All states and outlying areas,Washington,Central Washington U.,3,3811,0,0,0,0,0,0,0,0,0,3164,0
10399,r985,All states and outlying areas -> Washington -> Columbia Basin C.,All states and outlying areas,Washington,Columbia Basin C.,3,184,0,0,0,0,0,0,0,0,0,0,0
10399,r986,All states and outlying areas -> Washington -> Eastern Washington U.,All states and outlying areas,Washington,Eastern Washington U.,3,909,0,0,0,0,0,0,0,0,0,0,0
10399,r987,All states and outlying areas -> Washington -> Everett Community C.,All states and outlying areas,Washington,Everett Community C.,3,375,0,0,0,0,0,0,0,0,0,0,0
10399,r988,All states and outlying areas -> Washington -> Green River C.,All states and outlying areas,Washington,Green River C.,3,374,0,0,0,0,0,0,0,0,0,0,0
10399,r989,All states and outlying areas -> Washington -> Heritage U.,All states and outlying areas,Washington,Heritage U.,3,179,0,0,0,0,0,0,0,0,0,0,0
10399,r990,All states and outlying areas -> Washington -> Lake Washington Institute of Technology,All states and outlying areas,Washington,Lake Washington Institute of Technology,3,73,0,0,0,0,0,0,0,0,0,0,0
10399,r991,All states and outlying areas -> Washington -> Northwest Indian C.,All states and outlying areas,Washington,Northwest Indian C.,3,1990,0,0,0,0,0,0,0,0,0,0,0
10399,r992,All states and outlying areas -> Washington -> Pacific Lutheran U.,All states and outlying areas,Washington,Pacific Lutheran U.,3,126,0,0,0,0,0,0,0,0,0,0,0
10399,r993,All states and outlying areas -> Washington -> Seattle U.,All states and outlying areas,Washington,Seattle U.,3,698,0,0,0,0,0,0,0,0,0,0,0
10399,r994,All states and outlying areas -> Washington -> Shoreline Community C.,All states and outlying areas,Washington,Shoreline Community C.,3,85,0,0,0,0,0,0,0,0,0,0,0
10399,r995,All states and outlying areas -> Washington -> U. Puget Sound,All states and outlying areas,Washington,U. Puget Sound,3,770,0,0,0,0,0,0,0,0,0,0,0
10399,r996,All states and outlying areas -> Washington -> U. Washington,All states and outlying areas,Washington,U. Washington,3,787213,0,0,0,0,18133,92287,65688,18390,8209,31345,197
10399,r997,All states and outlying areas -> Washington -> Washington State U.,All states and outlying areas,Washington,Washington State U.,3,108444,0,0,0,0,0,2858,2068,790,0,4971,320
10399,r998,All states and outlying areas -> Washington -> Western Washington U.,All states and outlying areas,Washington,Western Washington U.,3,8127,0,0,0,0,0,0,0,0,0,0,15
10399,r999,All states and outlying areas -> Washington -> Whatcom Community C.,All states and outlying areas,Washington,Whatcom Community C.,3,2307,0,0,0,0,0,0,0,0,0,0,0
10399,r1000,All states and outlying areas -> Washington -> Whitman C.,All states and outlying areas,Washington,Whitman C.,3,134,0,0,0,0,0,0,0,0,0,0,0
10399,r1001,All states and outlying areas -> Washington -> Whitworth U.,All states and outlying areas,Washington,Whitworth U.,3,91,0,0,0,0,0,0,0,0,0,0,13
10399,r1002,All states and outlying areas -> Washington -> Yakima Valley C.,All states and outlying areas,Washington,Yakima Valley C.,3,457,0,0,0,0,0,0,0,0,0,0,0
10399,r1003,All states and outlying areas -> West Virginia,All states and outlying areas,West Virginia,,2,98455,0,111,0,0,0,908,724,184,0,28491,453
10399,r1004,All states and outlying areas -> West Virginia -> Fairmont State U.,All states and outlying areas,West Virginia,Fairmont State U.,3,37,0,0,0,0,0,0,0,0,0,0,0
10399,r1005,All states and outlying areas -> West Virginia -> Marshall U.,All states and outlying areas,West Virginia,Marshall U.,3,9168,0,0,0,0,0,0,0,0,0,0,0
10399,r1006,All states and outlying areas -> West Virginia -> West Virginia State U.,All states and outlying areas,West Virginia,West Virginia State U.,3,3230,0,0,0,0,0,0,0,0,0,0,0
10399,r1007,All states and outlying areas -> West Virginia -> West Virginia U.,All states and outlying areas,West Virginia,West Virginia U.,3,85750,0,111,0,0,0,908,724,184,0,28491,453
10399,r1008,All states and outlying areas -> West Virginia -> Wheeling U.,All states and outlying areas,West Virginia,Wheeling U.,3,270,0,0,0,0,0,0,0,0,0,0,0
10399,r1009,All states and outlying areas -> Wisconsin,All states and outlying areas,Wisconsin,,2,732685,0,0,0,0,4192,52627,36925,15702,0,63009,259
10399,r1010,All states and outlying areas -> Wisconsin -> Alverno C.,All states and outlying areas,Wisconsin,Alverno C.,3,460,0,0,0,0,0,0,0,0,0,0,0
10399,r1011,All states and outlying areas -> Wisconsin -> C. Menominee Nation,All states and outlying areas,Wisconsin,C. Menominee Nation,3,366,0,0,0,0,0,0,0,0,0,0,0
10399,r1012,All states and outlying areas -> Wisconsin -> Carroll U.,All states and outlying areas,Wisconsin,Carroll U.,3,275,0,0,0,0,0,0,0,0,0,0,0
10399,r1013,All states and outlying areas -> Wisconsin -> Carthage C.,All states and outlying areas,Wisconsin,Carthage C.,3,602,0,0,0,0,0,0,0,0,0,0,0
10399,r1014,All states and outlying areas -> Wisconsin -> Lac Courte Oreilles Ojibwe C.,All states and outlying areas,Wisconsin,Lac Courte Oreilles Ojibwe C.,3,273,0,0,0,0,0,0,0,0,0,0,0
10399,r1015,All states and outlying areas -> Wisconsin -> Lawrence U.,All states and outlying areas,Wisconsin,Lawrence U.,3,393,0,0,0,0,0,0,0,0,0,0,0
10399,r1016,All states and outlying areas -> Wisconsin -> Madison Area Technical C.,All states and outlying areas,Wisconsin,Madison Area Technical C.,3,276,0,0,0,0,0,0,0,0,0,0,0
10399,r1017,All states and outlying areas -> Wisconsin -> Marquette U.,All states and outlying areas,Wisconsin,Marquette U.,3,9369,0,0,0,0,0,308,308,0,0,0,0
10399,r1018,All states and outlying areas -> Wisconsin -> Medical C. Wisconsin,All states and outlying areas,Wisconsin,Medical C. Wisconsin,3,115904,0,0,0,0,0,4243,1989,2254,0,0,0
10399,r1019,All states and outlying areas -> Wisconsin -> Milwaukee School of Engineering,All states and outlying areas,Wisconsin,Milwaukee School of Engineering,3,740,0,0,0,0,0,0,0,0,0,0,0
10399,r1020,All states and outlying areas -> Wisconsin -> Northeast Wisconsin Technical C.,All states and outlying areas,Wisconsin,Northeast Wisconsin Technical C.,3,112,0,0,0,0,0,0,0,0,0,0,0
10399,r1021,All states and outlying areas -> Wisconsin -> Ripon C.,All states and outlying areas,Wisconsin,Ripon C.,3,112,0,0,0,0,0,0,0,0,0,0,0
10399,r1022,All states and outlying areas -> Wisconsin -> St. Norbert C.,All states and outlying areas,Wisconsin,St. Norbert C.,3,323,0,0,0,0,0,0,0,0,0,0,0
10399,r1023,"All states and outlying areas -> Wisconsin -> U. Wisconsin, System Office",All states and outlying areas,Wisconsin,"U. Wisconsin, System Office",3,156209,0,0,0,0,4192,46594,33146,13448,0,63009,259
10399,r1024,All states and outlying areas -> Wisconsin -> U. Wisconsin-Eau Claire,All states and outlying areas,Wisconsin,U. Wisconsin-Eau Claire,3,266,0,0,0,0,0,0,0,0,0,0,0
10399,r1025,All states and outlying areas -> Wisconsin -> U. Wisconsin-Green Bay,All states and outlying areas,Wisconsin,U. Wisconsin-Green Bay,3,164,0,0,0,0,0,0,0,0,0,0,0
10399,r1026,All states and outlying areas -> Wisconsin -> U. Wisconsin-La Crosse,All states and outlying areas,Wisconsin,U. Wisconsin-La Crosse,3,171,0,0,0,0,0,0,0,0,0,0,0
10399,r1027,All states and outlying areas -> Wisconsin -> U. Wisconsin-Madison,All states and outlying areas,Wisconsin,U. Wisconsin-Madison,3,429065,0,0,0,0,0,1482,1482,0,0,0,0
10399,r1028,All states and outlying areas -> Wisconsin -> U. Wisconsin-Milwaukee,All states and outlying areas,Wisconsin,U. Wisconsin-Milwaukee,3,16016,0,0,0,0,0,0,0,0,0,0,0
10399,r1029,All states and outlying areas -> Wisconsin -> U. Wisconsin-Oshkosh,All states and outlying areas,Wisconsin,U. Wisconsin-Oshkosh,3,816,0,0,0,0,0,0,0,0,0,0,0
10399,r1030,All states and outlying areas -> Wisconsin -> U. Wisconsin-Platteville,All states and outlying areas,Wisconsin,U. Wisconsin-Platteville,3,274,0,0,0,0,0,0,0,0,0,0,0
10399,r1031,All states and outlying areas -> Wisconsin -> U. Wisconsin-River Falls,All states and outlying areas,Wisconsin,U. Wisconsin-River Falls,3,460,0,0,0,0,0,0,0,0,0,0,0
10399,r1032,All states and outlying areas -> Wisconsin -> U. Wisconsin-Whitewater,All states and outlying areas,Wisconsin,U. Wisconsin-Whitewater,3,39,0,0,0,0,0,0,0,0,0,0,0
10399,r1033,All states and outlying areas -> Wyoming,All states and outlying areas,Wyoming,,2,49763,0,0,0,0,250,1683,1683,0,0,14548,557
10399,r1034,All states and outlying areas -> Wyoming -> U. Wyoming,All states and outlying areas,Wyoming,U. Wyoming,3,49763,0,0,0,0,250,1683,1683,0,0,14548,557
10399,r1035,All states and outlying areas -> American Samoa,All states and outlying areas,American Samoa,,2,1850,0,0,0,0,0,0,0,0,0,0,0
10399,r1036,All states and outlying areas -> American Samoa -> American Samoa Community C.,All states and outlying areas,American Samoa,American Samoa Community C.,3,1850,0,0,0,0,0,0,0,0,0,0,0
10399,r1037,All states and outlying areas -> Guam,All states and outlying areas,Guam,,2,8669,0,0,0,0,300,0,0,0,0,0,0
10399,r1038,All states and outlying areas -> Guam -> U. Guam,All states and outlying areas,Guam,U. Guam,3,8669,0,0,0,0,300,0,0,0,0,0,0
10399,r1039,All states and outlying areas -> Puerto Rico,All states and outlying areas,Puerto Rico,,2,77506,0,0,0,500,600,2296,922,1373,0,250,157
10399,r1040,"All states and outlying areas -> Puerto Rico -> American U. Puerto Rico, Bayamon",All states and outlying areas,Puerto Rico,"American U. Puerto Rico, Bayamon",3,175,0,0,0,0,0,175,175,0,0,0,0
10399,r1041,All states and outlying areas -> Puerto Rico -> Inter American U. Puerto Rico,All states and outlying areas,Puerto Rico,Inter American U. Puerto Rico,3,998,0,0,0,0,0,0,0,0,0,0,0
10399,r1042,All states and outlying areas -> Puerto Rico -> Ponce Health Sciences U.,All states and outlying areas,Puerto Rico,Ponce Health Sciences U.,3,11726,0,0,0,0,0,1175,0,1175,0,0,0
10399,r1043,All states and outlying areas -> Puerto Rico -> Pontifical Catholic U. Puerto Rico,All states and outlying areas,Puerto Rico,Pontifical Catholic U. Puerto Rico,3,684,0,0,0,500,0,0,0,0,0,0,0
10399,r1044,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Cayey",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Cayey",3,310,0,0,0,0,0,0,0,0,0,0,0
10399,r1045,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Humacao",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Humacao",3,1194,0,0,0,0,0,0,0,0,0,0,0
10399,r1046,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Mayaguez",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Mayaguez",3,10808,0,0,0,0,600,319,120,199,0,250,0
10399,r1047,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Medical Sciences Campus",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Medical Sciences Campus",3,31244,0,0,0,0,0,0,0,0,0,0,0
10399,r1048,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Ponce",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Ponce",3,583,0,0,0,0,0,583,583,0,0,0,0
10399,r1049,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Rio Piedras",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Rio Piedras",3,7083,0,0,0,0,0,0,0,0,0,0,0
10399,r1050,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, System Office",All states and outlying areas,Puerto Rico,"U. Puerto Rico, System Office",3,11404,0,0,0,0,0,43,43,0,0,0,157
10399,r1051,"All states and outlying areas -> Puerto Rico -> Universidad Ana G. Mendez, Gurabo Campus",All states and outlying areas,Puerto Rico,"Universidad Ana G. Mendez, Gurabo Campus",3,282,0,0,0,0,0,0,0,0,0,0,0
10399,r1052,All states and outlying areas -> Puerto Rico -> Universidad Central del Caribe,All states and outlying areas,Puerto Rico,Universidad Central del Caribe,3,1014,0,0,0,0,0,0,0,0,0,0,0
10399,r1053,All states and outlying areas -> Trust Territory of the Pacific Islands,All states and outlying areas,Trust Territory of the Pacific Islands,,2,3526,0,0,0,0,0,0,0,0,0,0,0
10399,r1054,All states and outlying areas -> Trust Territory of the Pacific Islands -> C. Marshall Islands ,All states and outlying areas,Trust Territory of the Pacific Islands,C. Marshall Islands ,3,8,0,0,0,0,0,0,0,0,0,0,0
10399,r1055,All states and outlying areas -> Trust Territory of the Pacific Islands -> C. Micronesia-FSM,All states and outlying areas,Trust Territory of the Pacific Islands,C. Micronesia-FSM,3,1805,0,0,0,0,0,0,0,0,0,0,0
10399,r1056,All states and outlying areas -> Trust Territory of the Pacific Islands -> Northern Marianas C.,All states and outlying areas,Trust Territory of the Pacific Islands,Northern Marianas C.,3,1713,0,0,0,0,0,0,0,0,0,0,0
10399,r1057,All states and outlying areas -> Virgin Islands,All states and outlying areas,Virgin Islands,,2,10541,0,0,0,0,0,151,151,0,0,0,125
10399,r1058,All states and outlying areas -> Virgin Islands -> U. Virgin Islands,All states and outlying areas,Virgin Islands,U. Virgin Islands,3,10541,0,0,0,0,0,151,151,0,0,0,125
